Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDB35,OUT027,2949.765633516445
FDA22,OUT017,2742.2405489305816
NCL06,OUT046,4110.960229322829
FDI35,OUT013,2917.449486934725
NCW42,OUT045,3411.811376974642
NCX06,OUT049,2934.657796567344
FDC37,OUT027,3192.972882959281
FDZ14,OUT018,1727.6782435077216
DRG49,OUT049,3947.422877724855
NCG06,OUT045,3959.9775236510727
DRC36,OUT045,2721.4826507172684
FDV21,OUT019,61.84345548916076
FDB53,OUT046,2359.1871189213275
DRP47,OUT019,2042.0399937840243
FDA14,OUT013,2352.9542704013115
DRC24,OUT035,2568.014257678102
FDW21,OUT018,1414.2307356969982
NCH29,OUT046,1556.3664567155154
FDU58,OUT013,3079.46140831156
FDY27,OUT017,2946.138328911922
FDV56,OUT035,1948.6696161737177
FDT59,OUT046,3656.4986980289614
FDB23,OUT046,3621.7863019709766
FDR49,OUT045,698.2293255207398
FDB03,OUT010,1908.5640273229296
FDN39,OUT045,2617.748963672793
FDX02,OUT027,4985.386547931817
FDQ16,OUT027,3188.620677298823
FDU35,OUT018,1341.9136361211495
NCT29,OUT013,1957.4402211813385
FDZ27,OUT046,830.160237079285
FDN57,OUT017,2345.912506600078
FDA03,OUT018,2099.1734614197617
FDZ36,OUT045,2920.139170235891
NCU05,OUT013,1322.2269737111042
FDT39,OUT018,2179.964202728219
FDK60,OUT017,1722.7067997392662
FDZ25,OUT017,2857.677216028895
FDG12,OUT046,2037.0365417758435
DRB01,OUT019,1127.0823415153104
NCC43,OUT027,5377.826340261956
FDX13,OUT019,2035.6506729073499
FDM22,OUT049,1028.1974819986556
FDJ03,OUT027,2306.359263039368
FDU14,OUT018,3678.0507022082584
FDB33,OUT010,624.7853673560553
FDP27,OUT046,3005.2855126936747
FDO38,OUT010,-669.6718016595402
FDE28,OUT027,5152.78804427566
FDO27,OUT035,1701.4368266255306
DRL23,OUT027,3166.7417310178303
FDS28,OUT046,963.0151564768132
FDX24,OUT013,1547.7067224619088
FDZ02,OUT035,1746.6568125826893
FDL46,OUT045,1812.4663270003362
FDS60,OUT027,4294.987836984927
NCO06,OUT017,635.5627003641757
FDO16,OUT035,1527.6967674370326
FDC60,OUT049,1538.204409446815
FDA48,OUT018,3199.433164313561
FDZ36,OUT027,4452.523478315363
FDK27,OUT045,1877.2788485667052
FDW23,OUT018,378.3928512197381
FDM14,OUT018,1509.8954537273548
FDM14,OUT013,1787.4337248224226
FDW60,OUT018,2603.234033799193
FDE21,OUT013,1909.995318558943
NCM42,OUT035,1881.646522882871
FDY59,OUT010,-372.4832399242447
DRI49,OUT049,1380.77193789938
FDT28,OUT019,510.4407340271372
FDQ22,OUT018,408.83034234994625
FDR60,OUT049,1335.1034714189911
FDC50,OUT019,-393.41114387129073
FDV24,OUT013,2457.75673647699
DRF48,OUT010,1026.2896139762356
FDQ47,OUT046,638.5136151047269
DRN36,OUT049,1662.9143151082746
NCY06,OUT035,2173.6394047370627
FDE52,OUT035,1658.9045023016652
NCB54,OUT045,1936.7469199699885
NCF31,OUT035,2548.2554505353214
FDJ08,OUT027,4448.1799037828205
NCC07,OUT017,1786.872688092291
NCD19,OUT027,2357.6662906909164
FDL46,OUT049,2012.1464187049937
FDM20,OUT045,3834.188368218959
NCI06,OUT010,918.4146327274996
DRM11,OUT035,4219.636613283254
NCH07,OUT018,2205.843678272822
FDS23,OUT013,2083.0715871468924
FDO49,OUT018,599.2623551661327
FDS35,OUT049,1164.0790274493982
DRK39,OUT045,1276.4686936433195
DRI39,OUT049,1036.6408876656935
FDV04,OUT017,2639.3072133187106
NCN14,OUT035,3008.7396520011002
FDH08,OUT013,3688.279011637656
FDS20,OUT046,2911.0712505568736
FDV40,OUT049,1357.205469407513
FDZ48,OUT010,-140.3808164183157
FDS24,OUT027,2910.4954089300404
FDK44,OUT049,2861.5291336355717
FDS48,OUT045,2343.0251570740165
FDK26,OUT010,1104.7808860482085
FDD23,OUT045,2971.9768193283967
NCH54,OUT017,2636.296363787178
NCP14,OUT010,-248.75873716525757
FDM60,OUT010,-1182.7515105618845
FDV24,OUT017,2522.5173926324055
FDH08,OUT018,3345.3451064552246
FDS12,OUT027,3463.2209514351657
FDR39,OUT027,4318.266187086681
FDP12,OUT027,2124.9411649499048
DRF60,OUT027,5187.343785772617
FDC09,OUT035,1848.3088412471811
FDF50,OUT018,2887.3629552343227
FDG28,OUT035,4054.6449169584744
NCE19,OUT017,983.1758168064664
NCM53,OUT010,-199.5754125092442
NCN18,OUT049,1850.170092028654
FDF32,OUT035,3316.701807217954
FDF11,OUT013,3872.011720141933
DRI59,OUT049,3662.235810868608
NCG54,OUT035,2811.0667839730295
FDM44,OUT046,1636.9541043533964
FDT57,OUT018,3465.223524849146
FDV24,OUT046,2417.7674175866937
FDI50,OUT019,1769.677982295389
FDS09,OUT035,1033.7263102436136
NCC31,OUT027,3895.297017566719
FDQ07,OUT019,1596.874912158788
FDC22,OUT017,3171.2668006663807
FDZ56,OUT046,2695.5655822072918
FDZ40,OUT019,-1001.4129627259845
FDS46,OUT027,3393.252306643612
DRD24,OUT045,2162.2128842149646
FDV45,OUT017,3106.2090956841143
FDL26,OUT045,2418.388893461536
FDA56,OUT018,1706.2200422318879
FDN27,OUT046,1918.6301710706603
FDM20,OUT049,3981.540845506986
FDO16,OUT017,1458.5061132029443
FDL03,OUT035,3302.1766643273763
FDE58,OUT046,1910.493987962468
FDI02,OUT027,3288.0051643178417
NCC55,OUT019,-1234.9709625315884
FDR03,OUT018,3051.7890876634824
FDB14,OUT017,1641.0966094567914
FDR45,OUT013,3851.03806322411
NCN07,OUT017,2156.8619605594035
FDM51,OUT019,-182.12547213125276
FDT52,OUT027,5361.34631125299
FDL26,OUT046,2463.184288409797
NCZ42,OUT046,3763.994706938057
DRI47,OUT019,416.1436510774937
FDW40,OUT013,2317.5823188118434
FDN34,OUT046,2741.215855710018
FDS01,OUT035,2988.222721983583
NCG55,OUT045,1789.894554424993
FDC11,OUT035,1548.817024142381
FDX35,OUT018,3341.4261159537364
NCB06,OUT046,2519.300488331632
FDR09,OUT019,2188.8130371626803
FDC53,OUT017,1675.5069024369052
FDY45,OUT013,4072.981813305925
FDA22,OUT010,767.4054960112658
FDE02,OUT035,1671.8870784737092
FDW21,OUT045,1625.6588007861692
FDV34,OUT046,1254.331616034965
FDS59,OUT049,1894.0940441326884
NCW17,OUT017,2129.9867075300103
NCK54,OUT046,1925.7426090531385
FDG17,OUT019,2008.853261635652
FDG35,OUT017,2912.0364129691197
FDD08,OUT010,-1267.521404857559
NCO07,OUT017,3427.572973693127
FDJ10,OUT010,362.6980371782879
FDW36,OUT017,1779.2240005807482
FDW21,OUT010,-266.6893036460191
FDY19,OUT017,2001.490313840011
DRE03,OUT013,811.7170774169813
NCC55,OUT049,737.2149118856789
FDH52,OUT010,-817.7089413151447
FDO09,OUT017,4312.740125607692
FDU43,OUT045,3764.0986587783345
FDX09,OUT010,855.5753466153456
FDH40,OUT019,-521.0125802580769
FDW58,OUT017,1805.4398573935425
FDC47,OUT017,3678.6098049287807
NCR41,OUT035,1667.8918882904795
DRG49,OUT035,3986.157991573123
FDC52,OUT027,3936.9100041463303
FDY13,OUT046,1223.316760066651
FDY35,OUT013,820.2630670884907
FDI35,OUT017,2997.7735330691817
NCU18,OUT049,2324.095506993588
FDY33,OUT018,2287.3952569713642
FDC15,OUT027,3932.222783112294
FDU01,OUT049,3115.0534971941415
NCU42,OUT046,2680.6810021058486
NCV29,OUT018,2526.8976966282085
NCY30,OUT017,2985.0071908439318
FDQ46,OUT049,1894.8751837405684
FDG58,OUT027,3943.6476225591873
FDK33,OUT017,3485.277176639343
NCD07,OUT045,1791.5043666522463
NCX29,OUT027,3714.9639195159
NCT42,OUT013,2374.071550327786
DRN59,OUT035,914.1742929761967
FDI44,OUT035,1427.472005262206
FDA45,OUT049,2923.2471656010757
FDP31,OUT045,1035.5110497306837
FDY01,OUT046,1870.6788073911102
FDT09,OUT018,1901.6195955708686
DRH03,OUT027,2977.0362102390823
FDA36,OUT018,2696.4332508298976
NCF31,OUT017,2519.4641843270097
FDG14,OUT049,2557.4328944082854
FDG28,OUT027,5385.588689713797
FDU14,OUT049,4061.495207660661
FDY47,OUT019,246.56167445924973
FDI56,OUT049,1549.4672332942416
DRD01,OUT013,989.6789580680627
FDM22,OUT046,961.0647901882141
FDH33,OUT013,738.4168045052824
DRZ24,OUT013,1927.9061053429878
NCQ38,OUT046,1676.0061134648538
FDO16,OUT027,2824.4457413445803
FDU07,OUT027,3828.7708117537964
NCB07,OUT013,3081.995819276613
FDU48,OUT045,2041.831639153339
NCM43,OUT045,2534.552028540585
FDR31,OUT010,426.3000111730421
DRK49,OUT018,416.7842173649001
NCI30,OUT010,1914.8573248676134
DRD60,OUT017,2966.6831620372627
NCG19,OUT046,3676.3408189801467
FDH12,OUT035,1825.412318153532
FDM32,OUT035,1652.1512066405103
FDM27,OUT035,2656.468043828716
NCU53,OUT027,4067.8413284083886
NCQ18,OUT046,1554.7383375692077
FDS10,OUT013,2888.935947992711
FDB33,OUT027,3962.3334162066635
FDI12,OUT013,1461.1709699050255
NCW42,OUT013,3507.4973217619167
NCC06,OUT018,1757.1139064221343
FDW02,OUT017,2171.885524502152
NCD43,OUT017,1766.3876433464065
FDM57,OUT018,1108.7714204639974
FDA58,OUT017,3851.985522104243
FDK56,OUT046,2938.4332260014403
FDP52,OUT045,3632.7272171956815
FDW20,OUT018,1726.2323659495778
FDS52,OUT049,1724.8751261212822
NCT29,OUT018,1614.4692403095644
NCL54,OUT013,2832.5798535884574
FDC05,OUT045,3105.6910455544726
FDF34,OUT035,3314.8765855016118
FDP03,OUT027,3486.361771722996
FDD32,OUT010,-511.5132454830176
FDZ10,OUT045,1981.2900916824024
FDZ40,OUT035,1043.611506957122
FDD51,OUT018,464.1574607436926
NCY30,OUT019,938.1066041829699
FDP58,OUT017,3541.3987776838294
FDV49,OUT017,4279.582950340737
FDY24,OUT019,-995.8182946005097
NCO55,OUT017,1788.2171468345919
FDR13,OUT017,2019.0326937411078
FDS51,OUT017,1136.8036924161254
FDP26,OUT045,1617.5604885192624
NCB54,OUT027,3491.183510051706
FDF32,OUT017,3244.437972276629
FDN31,OUT018,2720.386466604855
DRM48,OUT017,692.8386511357259
FDN20,OUT049,2801.3100474910684
DRL01,OUT046,3710.75804765564
FDV56,OUT049,1875.7350877694562
DRH13,OUT027,3174.0088014674516
FDA03,OUT017,2478.8513995200037
FDF47,OUT027,4988.008461260604
FDX32,OUT046,2375.7005418926174
FDX57,OUT049,1709.0865366795513
NCA30,OUT045,2918.577305136442
FDO49,OUT013,909.4839711372845
FDL04,OUT019,-225.6924093888165
DRM48,OUT035,752.8237332079817
FDR16,OUT013,3429.588888351568
NCC19,OUT018,2746.4133610602616
NCE42,OUT045,3644.3724736472705
FDY24,OUT017,1048.8940100823254
FDH19,OUT049,2890.962622058456
FDJ46,OUT013,2805.119430246352
FDN45,OUT010,1614.5430476611753
FDY08,OUT035,2391.068149379158
FDZ37,OUT035,1615.365147019495
NCT30,OUT045,688.4318167955176
DRY23,OUT018,445.0521470797148
NCZ30,OUT018,1655.2070257863045
FDC44,OUT018,1526.924089301876
FDB45,OUT035,1838.0282502758923
FDY04,OUT013,2672.1620439957615
FDM27,OUT046,2554.4900378957877
FDZ43,OUT017,3960.806020108447
FDT39,OUT019,557.8542238994404
NCC06,OUT019,108.77417802132254
FDL15,OUT027,3895.977834908735
FDL57,OUT017,4206.174477930343
FDU08,OUT046,1605.2344205767513
FDK40,OUT017,4304.523939782477
FDQ12,OUT010,1708.2621251448852
FDS48,OUT017,2529.6958202558003
FDP09,OUT045,3290.820325056286
FDW21,OUT049,1763.67055182838
FDY25,OUT035,3041.0468163552678
DRE13,OUT017,1476.5084318083912
FDV43,OUT019,-1183.669481779852
FDD22,OUT045,1718.4118222157058
FDM46,OUT019,-445.59254112170083
NCO30,OUT010,1011.7578886312874
FDM25,OUT046,2803.8380750770684
NCN41,OUT049,2036.029996764591
FDU24,OUT045,1481.050126838581
FDZ50,OUT046,2955.1913286044146
FDP45,OUT013,4047.7357171213257
NCM54,OUT045,1928.023777374592
FDW10,OUT019,901.0128880024877
FDP20,OUT017,2159.1916799610594
FDK32,OUT046,2459.2415522321407
FDN52,OUT049,1544.5393185280225
FDM58,OUT045,1763.7355648835678
FDZ46,OUT027,3234.6314573745817
NCA18,OUT018,1575.4378865383699
FDD35,OUT046,1976.6063879423791
NCK31,OUT035,945.7432804309806
FDI40,OUT027,3097.5999318750332
FDT50,OUT019,-293.81494674892815
NCT06,OUT046,2604.995053801932
FDT31,OUT035,3131.645603257782
FDT45,OUT049,990.0116427439596
FDT13,OUT045,2916.990397822322
FDO50,OUT045,1418.2767543603604
NCU18,OUT010,299.2391623819942
NCR54,OUT049,3162.8965362457043
NCO18,OUT018,2529.4749865636486
FDU09,OUT045,903.5930632072018
FDT13,OUT018,2714.875888569235
FDE09,OUT046,1813.6608540879106
NCK53,OUT019,-283.5040640362446
FDG45,OUT049,3470.394187759955
DRH15,OUT035,881.2455845597369
FDO21,OUT019,1705.1043481275565
FDD14,OUT027,4345.4272538237165
FDC09,OUT046,1703.9201559201892
FDH45,OUT027,2211.5325358470004
FDV32,OUT046,1061.7159891837925
FDG12,OUT035,2134.744595570482
FDS32,OUT013,2319.4353265189025
NCL55,OUT018,3676.992225259807
DRE01,OUT035,3949.330645687492
DRE15,OUT049,1355.6935615209152
NCL42,OUT045,3813.7892207913137
FDP31,OUT013,1107.917546946124
FDN33,OUT018,1267.7481101496292
FDZ59,OUT046,2648.527922648225
FDE45,OUT010,926.717425636135
FDJ07,OUT013,1948.1482995603856
FDQ45,OUT018,2718.9428046098524
FDM33,OUT027,4919.044031041487
FDO15,OUT010,-626.5693297536565
FDM46,OUT013,1499.85306386948
FDR03,OUT045,3258.5482374146027
FDY49,OUT018,2421.6344497854775
FDQ60,OUT045,1866.4567822757724
FDW10,OUT049,2899.6520986857463
FDO51,OUT049,902.1757214657948
FDJ40,OUT018,1522.1749899851116
FDS20,OUT018,2622.136940727044
FDU45,OUT013,1880.0828203321134
FDV02,OUT035,2842.608164260501
FDN09,OUT046,3840.5069942658524
NCM55,OUT027,4382.409694263895
FDN23,OUT018,2073.6174711806593
FDY31,OUT010,398.46708516195986
FDW03,OUT010,-153.76979833389748
FDD14,OUT046,2882.318892248896
FDV23,OUT017,2112.6861437796465
DRI03,OUT045,2723.598473830551
FDN13,OUT035,1725.9243428526688
FDF45,OUT027,2495.5114710562443
FDU46,OUT035,1614.2441303694154
FDB57,OUT049,3665.2955837221643
FDV12,OUT049,1751.1910020026064
FDQ58,OUT013,2475.912139372405
NCA18,OUT017,1936.4292452533582
FDH52,OUT049,1158.5252232013052
FDM24,OUT018,2161.0786495604225
NCP43,OUT027,4304.1720257457
NCO18,OUT019,883.085634690076
FDM32,OUT017,1603.2658091080882
NCL07,OUT017,736.3082106275662
FDK03,OUT013,4065.7295655005987
FDP59,OUT017,1789.6728850420911
FDQ24,OUT049,4057.7824573594175
FDQ16,OUT018,1489.6210047305499
FDU44,OUT013,2628.2581381531013
FDH28,OUT010,-1230.8573045127937
FDV28,OUT019,-1266.3368928058774
FDM22,OUT045,874.617705655101
FDR56,OUT046,3139.902562770051
FDV39,OUT049,3244.171734421577
FDU37,OUT019,-551.7572891286329
FDQ11,OUT010,2138.3088538250863
FDX02,OUT045,3472.986498954967
NCS42,OUT018,1190.0274410488662
FDY57,OUT027,3013.838151149556
FDB21,OUT049,3905.2615715055013
FDE28,OUT017,3771.1161987234955
FDQ55,OUT017,1980.0575358146166
FDA48,OUT049,3611.191823522022
FDZ19,OUT045,2693.7754249416103
NCC43,OUT045,3887.1671892243717
NCV18,OUT046,1292.0114221230249
NCA42,OUT018,2252.1457226496104
FDY45,OUT046,4071.6419055798556
NCC30,OUT045,2750.4222675456213
FDM57,OUT013,1453.3081400424796
FDL09,OUT010,745.3856973380935
FDB09,OUT027,3445.057764709744
FDT44,OUT035,2046.3134216684693
NCT06,OUT027,4047.677367428318
FDX26,OUT049,3003.439990514223
FDK32,OUT013,2521.011010269927
DRA12,OUT046,2286.4227305776562
FDO46,OUT010,1137.0014208803539
FDE52,OUT013,1500.042610396424
NCH42,OUT045,3542.6881863777203
FDV08,OUT035,889.4425053694974
FDB47,OUT018,3055.1603508794715
FDC28,OUT010,-108.70905000081791
FDD22,OUT046,1817.6895899700585
FDS07,OUT027,3307.8246482345053
DRI13,OUT045,3361.8595290704716
FDG32,OUT018,3223.2103167557666
FDU14,OUT017,4068.366838148448
FDD28,OUT019,-892.5414409325303
NCP41,OUT017,1842.310105704813
FDS08,OUT049,2874.18306840355
FDX47,OUT045,2482.184055953182
FDC53,OUT019,-265.4232099919011
FDQ19,OUT035,4012.4585536617137
FDL14,OUT045,2441.9024800379
FDM33,OUT019,1602.85446484579
FDA51,OUT045,1773.457942793651
FDZ27,OUT018,561.5243088610723
FDT04,OUT046,705.245769397454
DRC13,OUT049,2142.785991635003
FDR16,OUT027,4886.797155877835
FDQ03,OUT027,5230.140461235933
FDE38,OUT035,2814.3387231003485
DRH23,OUT027,2355.9461451496086
FDT11,OUT019,1126.053896304636
FDD09,OUT035,3014.1385524194916
FDR40,OUT045,1322.1974744646868
FDX07,OUT017,3092.5570918613475
FDR07,OUT035,1703.0910290644806
FDA51,OUT017,1960.237384974208
FDT59,OUT019,1763.2563936712568
FDF20,OUT017,3197.098030748285
FDR13,OUT045,1819.7296065460355
FDY26,OUT049,3474.154073479254
FDW04,OUT017,2237.9057865528116
FDK52,OUT017,3696.4702958427374
FDN60,OUT049,2591.6836107688155
FDM09,OUT019,841.4347622293934
FDP46,OUT049,1536.7650350270967
FDB50,OUT019,-646.5660155263736
NCQ29,OUT049,4145.573185053756
FDP16,OUT027,5330.288875485656
FDX33,OUT018,2321.1784984219466
FDP07,OUT010,1144.2947775642276
FDN22,OUT046,4004.9829486053127
FDF39,OUT049,4282.416783384573
FDS21,OUT017,1151.3318272324711
NCM42,OUT013,1733.685591231755
FDK50,OUT019,728.3140159351877
DRF13,OUT027,3791.0670317645686
FDH35,OUT018,2339.8889395152396
FDP60,OUT018,1360.6941959602618
DRJ49,OUT027,3541.889896374481
NCT42,OUT019,451.2236112509737
FDE38,OUT049,2766.2840619763747
FDI04,OUT049,3279.6724011413203
NCH54,OUT045,2409.0279869474116
FDT56,OUT049,1096.4036944010293
DRD15,OUT018,3375.1612818265166
FDV58,OUT013,3096.671916553394
FDP21,OUT049,3110.1554504642795
FDH05,OUT013,3744.0418497951227
FDR10,OUT027,4032.643416461003
NCP06,OUT045,2290.681087378805
FDF33,OUT049,1827.7909963228708
DRK37,OUT013,3011.9937275822876
DRH49,OUT045,1296.9784441431116
FDT58,OUT013,2687.2838012675197
FDD41,OUT018,1443.7512764936018
FDP40,OUT018,1543.4407143328685
FDM51,OUT027,3145.470827154016
FDO45,OUT010,-464.72471383398045
FDW33,OUT010,-216.07027823016813
FDY24,OUT045,862.1795170307205
FDB10,OUT010,1849.1172662618735
FDM40,OUT035,2391.7209072846513
NCI06,OUT017,2944.176730871018
FDW12,OUT019,447.1951863120256
FDX48,OUT027,3959.42894094965
NCW05,OUT027,3126.001946648996
FDX27,OUT017,1678.2120871604568
DRM37,OUT045,3050.986715782767
FDA38,OUT045,3750.1495169287455
FDR36,OUT046,707.0274102021807
FDZ45,OUT046,3150.850499650112
FDG05,OUT017,2676.7546152126347
FDK28,OUT013,4108.747456299872
FDV47,OUT045,1332.2439551878538
FDN21,OUT045,2490.2192577622086
FDP20,OUT027,3495.587602049655
FDI35,OUT045,2826.450973167025
DRY23,OUT013,774.0675920911547
FDA56,OUT017,2081.230704160697
FDB09,OUT013,2000.28717741218
NCO26,OUT027,3300.703709283415
FDQ49,OUT018,2265.1215278690856
FDI52,OUT027,3407.6241136077247
FDZ44,OUT027,3335.643560701739
FDZ09,OUT018,2328.216997005961
FDY03,OUT049,1948.6421938030926
NCG42,OUT017,2166.217808645578
DRI13,OUT027,4897.539741558596
FDQ32,OUT013,2086.5276002199475
FDW16,OUT035,1658.5256085833753
FDU27,OUT046,813.5660052131109
FDR28,OUT010,729.0844915689536
FDQ49,OUT010,655.722125798191
FDS37,OUT046,1870.1069093231476
FDW26,OUT018,3237.076559631271
FDX12,OUT018,3599.8893641935856
NCP06,OUT013,2409.6981921528322
FDW45,OUT010,409.59774645326434
NCN30,OUT049,1607.3781868972696
FDN24,OUT049,968.4528679357065
NCL41,OUT027,1993.3059035524316
FDR02,OUT019,-129.31183414716133
FDD09,OUT010,984.3613144093529
FDS33,OUT010,-515.1965093781315
FDU22,OUT045,1849.7704708404679
FDI53,OUT013,2647.651983246388
DRH01,OUT049,2863.9274408527376
FDX32,OUT013,2351.910054095466
NCP30,OUT018,383.0874398760659
FDB60,OUT045,3039.645100353394
FDB14,OUT049,1648.291761720184
NCP02,OUT035,1075.1051293047076
FDJ10,OUT017,2365.040056777465
FDG34,OUT046,1828.5879604587612
NCB18,OUT017,1499.0682194947499
FDM16,OUT049,1362.19305078523
FDW25,OUT018,1093.9306041727841
FDB35,OUT010,-405.7573571190061
DRN11,OUT013,2281.158657417326
FDF41,OUT019,1985.9642892260968
FDH16,OUT045,1362.395024369307
NCQ50,OUT018,3081.0804042903965
DRH23,OUT018,630.2630283528974
DRJ37,OUT013,2439.0603343192374
DRJ24,OUT027,4349.450747340719
FDY16,OUT035,3107.3119327413974
FDQ27,OUT045,1677.4215150029845
FDZ33,OUT045,2297.3296641200277
FDF29,OUT045,2082.712541684233
FDA08,OUT049,2744.273022089643
FDG31,OUT046,1081.1323822187342
FDE34,OUT019,963.9793273464447
NCR30,OUT027,2627.121032060241
FDV33,OUT035,4271.252334244853
DRZ24,OUT018,1637.1778501008257
NCL54,OUT035,2898.0943453931686
FDR12,OUT049,2888.1021479170035
NCC54,OUT046,3780.052016532468
DRN59,OUT013,791.470774977214
FDX50,OUT019,-136.9231540221772
FDV31,OUT027,4281.158868012268
NCA29,OUT027,4177.1861974419535
FDW60,OUT049,2962.0391412713125
FDX08,OUT017,3002.7804390205383
DRD49,OUT013,3730.3763438064825
FDD33,OUT046,3662.715808937815
FDW35,OUT013,755.3095857414236
FDJ36,OUT017,1787.5261079876943
FDV51,OUT035,2796.520315532566
FDW36,OUT046,1713.4181699386045
FDH35,OUT046,2636.59641330319
NCS30,OUT027,3517.0183519902553
FDN49,OUT017,782.0208003141295
FDL08,OUT018,3626.5643705102193
FDI09,OUT013,3865.435505630512
FDP19,OUT018,1787.49139759524
FDU21,OUT010,-1316.2431465822576
NCP41,OUT045,1641.4409326621847
FDY10,OUT013,1842.0650947256725
FDP12,OUT018,394.87038631310793
NCN26,OUT049,1957.9533444395247
FDK44,OUT013,2795.876277046839
FDC28,OUT049,1870.6085371951385
FDJ41,OUT027,5607.169658285229
NCT29,OUT035,2092.9486340372
NCH42,OUT019,1685.920888131785
FDU60,OUT018,2430.597213883349
FDS02,OUT045,3033.7278090314617
FDC51,OUT046,2032.5515796659129
FDU03,OUT013,2971.8509697103873
FDX39,OUT045,3327.221808341885
NCY05,OUT010,-1315.0747189689139
NCL06,OUT027,5521.043354416624
FDD32,OUT035,1497.41723460591
NCN41,OUT045,1868.4437267207256
NCX53,OUT049,2347.1389935517927
FDU57,OUT019,512.9536296416121
FDQ23,OUT046,1682.6454654778222
FDQ52,OUT045,3850.3823188268875
FDC14,OUT045,661.4048125485688
FDY09,OUT035,2962.4922459411728
FDQ28,OUT045,2466.753062887756
FDV25,OUT046,3506.394938905084
FDJ07,OUT035,2027.660544739986
DRB25,OUT049,1782.2801873371052
FDK52,OUT019,1676.4507006822787
FDY52,OUT027,2511.519665619678
FDB28,OUT046,3127.134919667991
FDT36,OUT035,768.2437113610642
FDV25,OUT017,3626.7144987160527
NCN07,OUT027,3510.443891047403
FDC57,OUT017,3206.109221589557
FDQ03,OUT018,3510.9361644925198
FDU23,OUT017,2777.1463384533554
NCX41,OUT035,3498.3206656547823
NCD06,OUT035,890.2245238377682
FDW08,OUT045,1645.6272298762442
NCU29,OUT017,2392.163122393532
NCE06,OUT013,2552.1907687809758
FDV52,OUT010,-1.121297557879302
FDB02,OUT017,2961.7846626461564
NCR18,OUT045,642.5840652741737
FDK16,OUT049,1616.9898506939069
NCQ29,OUT010,2125.4745305406254
FDZ01,OUT019,-178.1619476234912
FDW27,OUT035,2672.373316183147
FDD17,OUT018,3489.7485240790975
FDW39,OUT013,2909.5191708825096
DRH59,OUT045,1110.5652117644331
FDS52,OUT013,1677.8569318550328
FDU40,OUT027,4546.719806127525
NCF54,OUT013,2759.848399874159
FDH46,OUT045,1633.941027511681
NCP14,OUT049,1727.1023356140108
FDH50,OUT049,3065.0505260714913
DRF15,OUT010,527.6366229401365
FDV27,OUT027,2907.4618867464883
NCJ06,OUT049,1998.2940760960519
FDN02,OUT018,2974.2793506769412
FDQ51,OUT049,939.940654679182
FDQ07,OUT017,3660.3605105462048
FDS45,OUT049,1834.54743356859
NCJ06,OUT045,1847.82368252348
FDD36,OUT035,2033.8367650874125
FDY25,OUT045,2851.899903669983
FDU52,OUT046,2474.04911649705
DRK47,OUT017,3674.823981029682
NCL30,OUT017,2138.1760185191524
